Date,Month,Day Hour,Dry Bulb Temp (celsius),Dew Point Temp (celsius),WSpd (m/s),Max Theoretical COP,Weekday/Weekend,Demand (kW)
17/07/2016,7,11,13.9,6.7,8.7,49.80392157,WEEKEND,270029.458
17/07/2016,7,12,14.8,6.2,8.4,60.47619048,WEEKEND,258248.938
17/07/2016,7,13,15.1,6,8.2,65.12820513,WEEKEND,251085.618
17/07/2016,7,14,15.1,6,8.7,65.12820513,WEEKEND,243293.704
17/07/2016,7,15,14.4,6.5,8.4,55.2173913,WEEKEND,244431.462
17/07/2016,7,16,13.4,7.1,8.2,45.35714286,WEEKEND,271203.394
17/07/2016,7,17,13.2,7.5,8.2,43.79310345,WEEKEND,329610.248
17/07/2016,7,18,12.8,7.7,7.7,40.96774194,WEEKEND,375355.562
17/07/2016,7,19,13.1,7.9,7.2,43.05084746,WEEKEND,374793.088
17/07/2016,7,20,13,7.8,8.7,42.33333333,WEEKEND,359302.616
17/07/2016,7,21,13.2,7.8,8.7,43.79310345,WEEKEND,334311.818
17/07/2016,7,22,13.4,7.7,8.7,45.35714286,WEEKEND,294632.278
17/07/2016,7,23,13.2,8.9,9.8,43.79310345,WEEKEND,271737.278
18/07/2016,7,0,12.8,8.9,8.8,40.96774194,WEEKDAY,230794.586
18/07/2016,7,1,12.4,9,7.7,38.48484848,WEEKDAY,191182.02
18/07/2016,7,2,12.2,9.2,10.3,37.35294118,WEEKDAY,168028.118
18/07/2016,7,3,11.9,9.3,9.8,35.77464789,WEEKDAY,157544.122
18/07/2016,7,4,11.6,9.4,9.3,34.32432432,WEEKDAY,154404.276
18/07/2016,7,5,11.7,9.5,8.7,34.79452055,WEEKDAY,163242.458
18/07/2016,7,6,11.4,9.4,8.4,33.42105263,WEEKDAY,208312.2
18/07/2016,7,7,11.4,9.2,8.2,33.42105263,WEEKDAY,288980.686
18/07/2016,7,8,12.6,9.5,12.3,39.6875,WEEKDAY,329466.654
18/07/2016,7,9,13.2,9.6,10.5,43.79310345,WEEKDAY,321711.862
18/07/2016,7,10,13.9,9.8,8.7,49.80392157,WEEKDAY,319893.87
18/07/2016,7,11,16.2,11.5,6.7,90.71428571,WEEKDAY,304323.6
18/07/2016,7,12,16.1,11.3,8.5,87.5862069,WEEKDAY,300015.544
18/07/2016,7,13,15.7,11.1,10.3,76.96969697,WEEKDAY,292252.452
18/07/2016,7,14,15.2,11,7.2,66.84210526,WEEKDAY,293789.226
18/07/2016,7,15,15.2,11.3,7,66.84210526,WEEKDAY,285991.038
18/07/2016,7,16,15,11.3,6.7,63.5,WEEKDAY,290073.406
18/07/2016,7,17,14.2,11.2,6.2,52.91666667,WEEKDAY,314669.448
18/07/2016,7,18,14.1,11,5.2,51.83673469,WEEKDAY,362169.8
18/07/2016,7,19,14.2,11,4.1,52.91666667,WEEKDAY,364857.79
18/07/2016,7,20,14.2,10.8,3.1,52.91666667,WEEKDAY,347638.492
18/07/2016,7,21,14.2,10.9,3.8,52.91666667,WEEKDAY,321314.998
18/07/2016,7,22,14.2,11.1,4.6,52.91666667,WEEKDAY,280067.5
18/07/2016,7,23,14.2,11.4,3.1,52.91666667,WEEKDAY,258394.956
19/07/2016,7,0,13.6,11.3,2.6,47.03703704,WEEKDAY,215648.588
19/07/2016,7,1,12.9,11.2,2.1,41.63934426,WEEKDAY,176100.724
19/07/2016,7,2,13.6,10.5,2.1,47.03703704,WEEKDAY,155122.26
19/07/2016,7,3,13.1,11.4,2.9,43.05084746,WEEKDAY,145442.25
19/07/2016,7,4,12.5,12.2,3.6,39.07692308,WEEKDAY,143425.562
19/07/2016,7,5,12.6,11.7,2.6,39.6875,WEEKDAY,152485.842
19/07/2016,7,6,11.7,11.3,2.4,34.79452055,WEEKDAY,195356.172
19/07/2016,7,7,11.5,11.2,2.1,33.86666667,WEEKDAY,269369.716
19/07/2016,7,8,12.4,11.7,2.1,38.48484848,WEEKDAY,307071.128
19/07/2016,7,9,13.5,12,2.6,46.18181818,WEEKDAY,307347.576
19/07/2016,7,10,14.5,11.9,3.1,56.44444444,WEEKDAY,310205.848
19/07/2016,7,11,15.6,10.3,3.1,74.70588235,WEEKDAY,301250.454
19/07/2016,7,12,15.4,10,2.9,70.55555556,WEEKDAY,299285.8
19/07/2016,7,13,14.7,9.9,2.6,59.06976744,WEEKDAY,302882.012
19/07/2016,7,14,14.4,9.3,2.6,55.2173913,WEEKDAY,297999.42
19/07/2016,7,15,13.7,9.8,2,47.9245283,WEEKDAY,294899.222
19/07/2016,7,16,13.2,10.5,1.5,43.79310345,WEEKDAY,305793.652
19/07/2016,7,17,12.7,10.7,2.1,40.31746032,WEEKDAY,334257.578
19/07/2016,7,18,12.6,10.8,1.1,39.6875,WEEKDAY,361881.684
19/07/2016,7,19,12.4,10.9,0,38.48484848,WEEKDAY,362287.966
19/07/2016,7,20,12,11.7,2.1,36.28571429,WEEKDAY,348703.23
19/07/2016,7,21,11.6,11.4,2.4,34.32432432,WEEKDAY,323419.56
19/07/2016,7,22,11.2,11.2,2.6,32.56410256,WEEKDAY,286130.966
19/07/2016,7,23,10.9,10.6,2.6,31.35802469,WEEKDAY,262790.248
20/07/2016,7,0,10.7,10.5,2.4,30.60240964,WEEKDAY,220023.404
20/07/2016,7,1,10.5,10.4,2.1,29.88235294,WEEKDAY,179680.486
20/07/2016,7,2,10.2,10.1,2.6,28.86363636,WEEKDAY,158052.872
20/07/2016,7,3,10.1,9.9,1.3,28.53932584,WEEKDAY,149504.998
20/07/2016,7,4,9.9,9.8,0,27.91208791,WEEKDAY,147768.96
20/07/2016,7,5,9.6,9.5,0,27.0212766,WEEKDAY,157075.27
20/07/2016,7,6,9.3,9.2,1.3,26.18556701,WEEKDAY,202605.292
20/07/2016,7,7,9.5,9.4,2.6,26.73684211,WEEKDAY,279338.968
20/07/2016,7,8,10.9,10.6,2.1,31.35802469,WEEKDAY,318332.384
20/07/2016,7,9,11.8,10.8,2.1,35.27777778,WEEKDAY,310580.862
20/07/2016,7,10,12.7,10.7,2.1,40.31746032,WEEKDAY,311169.584
20/07/2016,7,11,13.6,10.3,1.5,47.03703704,WEEKDAY,302349.566
20/07/2016,7,12,14.1,9.9,2,51.83673469,WEEKDAY,292728.376
20/07/2016,7,13,14.2,9.2,2.6,52.91666667,WEEKDAY,291990.816
20/07/2016,7,14,14.7,8.8,2.6,59.06976744,WEEKDAY,282525.632
20/07/2016,7,15,13.7,8.4,3.1,47.9245283,WEEKDAY,273318.068
20/07/2016,7,16,12.7,8.6,3.6,40.31746032,WEEKDAY,276822.128
20/07/2016,7,17,11.4,8.9,3.6,33.42105263,WEEKDAY,305674.388
20/07/2016,7,18,10.9,9.8,1.8,31.35802469,WEEKDAY,354637.736
20/07/2016,7,19,10.2,10,0,28.86363636,WEEKDAY,360709.372
20/07/2016,7,20,8.7,8.6,0,24.66019417,WEEKDAY,350007.672
20/07/2016,7,21,8.4,8.3,1.3,23.96226415,WEEKDAY,331140.696
20/07/2016,7,22,8.2,8,2.6,23.51851852,WEEKDAY,296570.306
20/07/2016,7,23,6.7,6.6,3.1,20.6504065,WEEKDAY,273810.65
21/07/2016,7,0,6.4,6.3,2.9,20.15873016,WEEKDAY,230148.248
21/07/2016,7,1,6.1,5.9,2.6,19.68992248,WEEKDAY,189387.854
21/07/2016,7,2,6.5,6.4,1.5,20.32,WEEKDAY,167309.44
21/07/2016,7,3,6.6,6.6,0.8,20.48387097,WEEKDAY,158600.336
21/07/2016,7,4,6.7,6.7,0,20.6504065,WEEKDAY,156618.588
21/07/2016,7,5,7.5,7.4,2.1,22.08695652,WEEKDAY,166306.824
21/07/2016,7,6,8.7,8.5,2.1,24.66019417,WEEKDAY,213523.514
21/07/2016,7,7,9.6,9.5,2.1,27.0212766,WEEKDAY,293856.718
21/07/2016,7,8,10.7,10.7,1.5,30.60240964,WEEKDAY,344720.092
21/07/2016,7,9,12,11.7,3.6,36.28571429,WEEKDAY,347822.872
21/07/2016,7,10,13.5,12.5,5.7,46.18181818,WEEKDAY,345795.44
21/07/2016,7,11,15.4,12.4,6.7,70.55555556,WEEKDAY,339499.03
21/07/2016,7,12,16.5,12.4,6.7,101.6,WEEKDAY,311613.202
21/07/2016,7,13,17.1,12.3,6.7,133.6842105,WEEKDAY,299559.892
21/07/2016,7,14,16.9,12.3,7.7,120.952381,WEEKDAY,286578.838
21/07/2016,7,15,16.5,12.1,7,101.6,WEEKDAY,275293.714
21/07/2016,7,16,15.5,11.8,6.2,72.57142857,WEEKDAY,277066.09
21/07/2016,7,17,14.7,11.7,6.2,59.06976744,WEEKDAY,305653.276
21/07/2016,7,18,14.1,11.7,6.5,51.83673469,WEEKDAY,347621.714
21/07/2016,7,19,14.4,12.3,6.7,55.2173913,WEEKDAY,350767.7
21/07/2016,7,20,14.7,12.3,8.2,59.06976744,WEEKDAY,339304.714
21/07/2016,7,21,14.8,12.6,9.8,60.47619048,WEEKDAY,317587.638
21/07/2016,7,22,14.9,12.8,11.3,61.95121951,WEEKDAY,284542.582
21/07/2016,7,23,14.7,13.1,10.8,59.06976744,WEEKDAY,265117.82
22/07/2016,7,0,14.8,13.3,11.6,60.47619048,WEEKDAY,221742.582
22/07/2016,7,1,14.9,13.5,12.3,61.95121951,WEEKDAY,180954.354
22/07/2016,7,2,15.1,13.9,10.8,65.12820513,WEEKDAY,157789.004
22/07/2016,7,3,15.3,14.5,10.3,68.64864865,WEEKDAY,147524.358
22/07/2016,7,4,15.5,15.1,9.8,72.57142857,WEEKDAY,144778.144
22/07/2016,7,5,15.4,15.3,7.2,70.55555556,WEEKDAY,151831.434
22/07/2016,7,6,15.9,14.2,7.2,81.93548387,WEEKDAY,191012.3
22/07/2016,7,7,16.2,12.9,7.2,90.71428571,WEEKDAY,257422.842
22/07/2016,7,8,15.9,12.9,5.7,81.93548387,WEEKDAY,296510.86
22/07/2016,7,9,15.3,11,7.2,68.64864865,WEEKDAY,300525.656
22/07/2016,7,10,15.2,9.5,8.7,66.84210526,WEEKDAY,312957.422
22/07/2016,7,11,15.7,9.8,8.7,76.96969697,WEEKDAY,314251.876
22/07/2016,7,12,16.5,9.3,9.5,101.6,WEEKDAY,305738.22
22/07/2016,7,13,16.7,8.7,10.3,110.4347826,WEEKDAY,297229.994
22/07/2016,7,14,11.7,8.8,12.3,34.79452055,WEEKDAY,278703.238
22/07/2016,7,15,12.3,8.1,8.4,37.91044776,WEEKDAY,300280.618
22/07/2016,7,16,12.9,7.9,4.6,41.63934426,WEEKDAY,310549.824
22/07/2016,7,17,12.2,8.1,3.6,37.35294118,WEEKDAY,323253.584
22/07/2016,7,18,11.3,8.6,3.1,32.98701299,WEEKDAY,349778.466
22/07/2016,7,19,10.4,8.6,2.6,29.53488372,WEEKDAY,341065.7
22/07/2016,7,20,11,9.3,2.6,31.75,WEEKDAY,323997.168
22/07/2016,7,21,10.3,8.3,2.9,29.1954023,WEEKDAY,305924.196
22/07/2016,7,22,9.6,7.3,3.1,27.0212766,WEEKDAY,288631.222
22/07/2016,7,23,9,7.7,3.1,25.4,WEEKDAY,282687.102
23/07/2016,7,0,9.3,6,5.2,26.18556701,WEEKEND,243888.764
23/07/2016,7,1,9.5,4.2,7.2,26.73684211,WEEKEND,202007.774
23/07/2016,7,2,8.7,5.4,10.3,24.66019417,WEEKEND,176953.512
23/07/2016,7,3,8.6,5.3,9,24.42307692,WEEKEND,166885.63
23/07/2016,7,4,8.4,5.1,7.7,23.96226415,WEEKEND,161195.41
23/07/2016,7,5,7.9,5.1,8.2,22.88288288,WEEKEND,163536.962
23/07/2016,7,6,7.3,4,6.9,21.70940171,WEEKEND,179346.778
23/07/2016,7,7,6.9,3.2,5.7,20.99173554,WEEKEND,205206.794
23/07/2016,7,8,7.9,2.7,6.7,22.88288288,WEEKEND,254616.828
23/07/2016,7,9,7.4,2.8,8.8,21.89655172,WEEKEND,281485.47
23/07/2016,7,10,7.5,2.7,10.8,22.08695652,WEEKEND,291396.458
23/07/2016,7,11,9.6,4.5,8.2,27.0212766,WEEKEND,294260.44
23/07/2016,7,12,10.2,2.8,9.5,28.86363636,WEEKEND,282152.472
23/07/2016,7,13,10.1,1.6,10.8,28.53932584,WEEKEND,281687.882
23/07/2016,7,14,8.7,3.6,9.3,24.66019417,WEEKEND,299556.656
23/07/2016,7,15,8.3,4.1,8,23.73831776,WEEKEND,310455.89
23/07/2016,7,16,7.9,4.6,6.7,22.88288288,WEEKEND,331356.02
23/07/2016,7,17,7.2,4.2,5.7,21.52542373,WEEKEND,359377.964
23/07/2016,7,18,7,4.6,4.9,21.16666667,WEEKEND,391770.204
23/07/2016,7,19,6.7,4.5,4.1,20.6504065,WEEKEND,378533.24
23/07/2016,7,20,7.4,4.3,4.6,21.89655172,WEEKEND,361151.36
23/07/2016,7,21,6.8,3.6,4.1,20.81967213,WEEKEND,341760.078
23/07/2016,7,22,6.1,3,3.6,19.68992248,WEEKEND,321977.92
23/07/2016,7,23,4.7,2.6,3.1,17.76223776,WEEKEND,315528.286
24/07/2016,7,0,5,2.5,3.8,18.14285714,WEEKEND,275623.976
24/07/2016,7,1,5.2,2.3,4.6,18.4057971,WEEKEND,229986.066
24/07/2016,7,2,4.6,2,4.6,17.63888889,WEEKEND,200450.592
24/07/2016,7,3,4.2,2,4.3,17.16216216,WEEKEND,185115.092
24/07/2016,7,4,3.7,1.9,4.1,16.60130719,WEEKEND,178950.448
24/07/2016,7,5,4.2,2.6,4.6,17.16216216,WEEKEND,179688.742
24/07/2016,7,6,4,2.3,5.2,16.93333333,WEEKEND,190091.844
24/07/2016,7,7,4.4,2.2,5.7,17.39726027,WEEKEND,206408.514
24/07/2016,7,8,5.5,3.4,7.2,18.81481481,WEEKEND,253837.104
24/07/2016,7,9,7.2,3.9,8.3,21.52542373,WEEKEND,283417.604
24/07/2016,7,10,8.7,4.2,9.3,24.66019417,WEEKEND,295429.196
24/07/2016,7,11,9.9,5.4,9.3,27.91208791,WEEKEND,300945.462
24/07/2016,7,12,9.9,5.1,8.5,27.91208791,WEEKEND,288762.016
24/07/2016,7,13,9.6,4.9,7.7,27.0212766,WEEKEND,284636.446
24/07/2016,7,14,10.6,5.7,8.7,30.23809524,WEEKEND,288100.2
24/07/2016,7,15,9.9,5.8,7.9,27.91208791,WEEKEND,296031.372
24/07/2016,7,16,9.1,5.6,7.2,25.65656566,WEEKEND,325013.838
24/07/2016,7,17,8.7,5,6.2,24.66019417,WEEKEND,365156.864
24/07/2016,7,18,8.5,4.6,6.5,24.19047619,WEEKEND,412741.95
24/07/2016,7,19,8.6,4.5,6.7,24.42307692,WEEKEND,413139.064
24/07/2016,7,20,8.2,5.3,6.2,23.51851852,WEEKEND,399085.312
24/07/2016,7,21,8.3,4.9,6,23.73831776,WEEKEND,372612.688
24/07/2016,7,22,8.5,4.6,5.7,24.19047619,WEEKEND,326622.26
24/07/2016,7,23,7.2,4.5,4.1,21.52542373,WEEKEND,297902.584
25/07/2016,7,0,7.1,4.5,4.3,21.34453782,WEEKDAY,254668.81
25/07/2016,7,1,6.9,4.6,4.6,20.99173554,WEEKDAY,211938.838
25/07/2016,7,2,7,4,4.6,21.16666667,WEEKDAY,186958.384
25/07/2016,7,3,7.3,4.3,5.2,21.70940171,WEEKDAY,175570.762
25/07/2016,7,4,7.7,4.5,5.7,22.47787611,WEEKDAY,171713.904
25/07/2016,7,5,6.9,4.3,4.6,20.99173554,WEEKDAY,181764.438
25/07/2016,7,6,7.3,4.5,4.8,21.70940171,WEEKDAY,232368.748
25/07/2016,7,7,8.2,5.2,5.1,23.51851852,WEEKDAY,322292.118
25/07/2016,7,8,10,5.7,6.7,28.22222222,WEEKDAY,372460.084
25/07/2016,7,9,11,6.3,6.5,31.75,WEEKDAY,374046.746
25/07/2016,7,10,11.9,6.3,6.2,35.77464789,WEEKDAY,374582.024
25/07/2016,7,11,12.1,5.2,7.7,36.8115942,WEEKDAY,371258.796
25/07/2016,7,12,12.6,4.7,8.5,39.6875,WEEKDAY,357727.334
25/07/2016,7,13,12.6,4.5,9.3,39.6875,WEEKDAY,344908.8
25/07/2016,7,14,12.7,4.3,9.3,40.31746032,WEEKDAY,345693.788
25/07/2016,7,15,12.1,5.1,9.8,36.8115942,WEEKDAY,343287.4
25/07/2016,7,16,11.7,6.3,10.3,34.79452055,WEEKDAY,355463.07
25/07/2016,7,17,11.1,6.9,9.3,32.15189873,WEEKDAY,391551.798
25/07/2016,7,18,11,7.1,7.2,31.75,WEEKDAY,434267.742
25/07/2016,7,19,10.6,6.3,5.1,30.23809524,WEEKDAY,449035.688
25/07/2016,7,20,7.7,3.6,13.9,22.47787611,WEEKDAY,427423.74
25/07/2016,7,21,7.7,2.9,10.3,22.47787611,WEEKDAY,400951.302
25/07/2016,7,22,7.7,2.2,6.7,22.47787611,WEEKDAY,352738.916
25/07/2016,7,23,7.9,1.6,5.7,22.88288288,WEEKDAY,310978.16
26/07/2016,7,0,7.9,1.4,6.2,22.88288288,WEEKDAY,260991.15
26/07/2016,7,1,7.9,1.2,6.7,22.88288288,WEEKDAY,215367.58
26/07/2016,7,2,7.2,1.2,6.7,21.52542373,WEEKDAY,190895.412
26/07/2016,7,3,6.6,1.5,5.7,20.48387097,WEEKDAY,180949.02
26/07/2016,7,4,5.9,1.9,4.6,19.38931298,WEEKDAY,179570.824
26/07/2016,7,5,5.2,1.9,4.1,18.4057971,WEEKDAY,190423.966
26/07/2016,7,6,5.2,2.2,5.2,18.4057971,WEEKDAY,245225.872
26/07/2016,7,7,5.7,2.4,6.2,19.09774436,WEEKDAY,338603.78
26/07/2016,7,8,7.1,3.1,7.7,21.34453782,WEEKDAY,385457.562
26/07/2016,7,9,7.8,3.3,8.2,22.67857143,WEEKDAY,382923.252
26/07/2016,7,10,8.4,3.6,8.7,23.96226415,WEEKDAY,383595.548
26/07/2016,7,11,8.7,3.4,7.2,24.66019417,WEEKDAY,384123.114
26/07/2016,7,12,9,3.7,7,25.4,WEEKDAY,383449.3
26/07/2016,7,13,9.2,3.8,6.7,25.91836735,WEEKDAY,388688.866
26/07/2016,7,14,9.7,3.9,5.7,27.31182796,WEEKDAY,391479.022
26/07/2016,7,15,9.7,3.8,6.9,27.31182796,WEEKDAY,383932.938
26/07/2016,7,16,9.6,3.7,8.2,27.0212766,WEEKDAY,380339.45
26/07/2016,7,17,8.7,4.6,7.7,24.66019417,WEEKDAY,406918.246
26/07/2016,7,18,8.9,4.6,8.2,25.14851485,WEEKDAY,452543.258
26/07/2016,7,19,9.1,4.8,8.7,25.65656566,WEEKDAY,460901.978
26/07/2016,7,20,9.1,4.6,7.2,25.65656566,WEEKDAY,445553.254
26/07/2016,7,21,8.9,4.7,7.5,25.14851485,WEEKDAY,417286.67
26/07/2016,7,22,8.7,4.8,7.7,24.66019417,WEEKDAY,370000.166
26/07/2016,7,23,8.9,5,7.7,25.14851485,WEEKDAY,324222.968
27/07/2016,7,0,8.4,5.4,6.7,23.96226415,WEEKDAY,270274.174
27/07/2016,7,1,7.9,5.8,5.7,22.88288288,WEEKDAY,221912.252
27/07/2016,7,2,7.9,6.3,5.1,22.88288288,WEEKDAY,195097.93
27/07/2016,7,3,8.6,6.2,4.6,24.42307692,WEEKDAY,183448.26
27/07/2016,7,4,9.2,6,4.1,25.91836735,WEEKDAY,179847.874
27/07/2016,7,5,9.2,6,3.6,25.91836735,WEEKDAY,188853.248
27/07/2016,7,6,9.4,6.7,4.9,26.45833333,WEEKDAY,240398.348
27/07/2016,7,7,9.6,7.4,6.2,27.0212766,WEEKDAY,326912.996
27/07/2016,7,8,9.4,9.2,5.7,26.45833333,WEEKDAY,376920.014
27/07/2016,7,9,9.9,8.3,6,27.91208791,WEEKDAY,378962.462
27/07/2016,7,10,10.6,6.8,6.2,30.23809524,WEEKDAY,374293.674
27/07/2016,7,11,11.4,5.4,7.2,33.42105263,WEEKDAY,366215.474
27/07/2016,7,12,11.6,4.4,7.5,34.32432432,WEEKDAY,352401.016
27/07/2016,7,13,11.5,3.9,7.7,33.86666667,WEEKDAY,362467.052
27/07/2016,7,14,11.5,3.4,10.8,33.86666667,WEEKDAY,353863.414
27/07/2016,7,15,10.9,4.1,8.5,31.35802469,WEEKDAY,345321.244
27/07/2016,7,16,10.4,4.9,6.2,29.53488372,WEEKDAY,359904.852
27/07/2016,7,17,9.7,4.9,3.1,27.31182796,WEEKDAY,384383.76
27/07/2016,7,18,9.8,5,4.4,27.60869565,WEEKDAY,428167.018
27/07/2016,7,19,9.7,4.9,5.7,27.31182796,WEEKDAY,433380.788
27/07/2016,7,20,9,5.1,3.6,25.4,WEEKDAY,418689.832
27/07/2016,7,21,8.3,4.8,3.4,23.73831776,WEEKDAY,393907.25
27/07/2016,7,22,7.7,4.6,3.1,22.47787611,WEEKDAY,349997.06
27/07/2016,7,23,6.2,4,3.1,19.84375,WEEKDAY,311576.882
28/07/2016,7,0,6.7,4.5,3.4,20.6504065,WEEKDAY,260460.91
28/07/2016,7,1,7.2,5.1,3.6,21.52542373,WEEKDAY,215595.796
28/07/2016,7,2,5.7,4.2,3.1,19.09774436,WEEKDAY,191150.318
28/07/2016,7,3,6.3,4.7,2.9,20,WEEKDAY,179815.768
28/07/2016,7,4,7,5.1,2.6,21.16666667,WEEKDAY,177588.76
28/07/2016,7,5,8.2,5.8,4.1,23.51851852,WEEKDAY,187579.252
28/07/2016,7,6,7.3,5.3,4.3,21.70940171,WEEKDAY,239438.546
28/07/2016,7,7,7,5.2,4.6,21.16666667,WEEKDAY,327700.788
28/07/2016,7,8,10,6.8,3.6,28.22222222,WEEKDAY,370736.682
28/07/2016,7,9,11.2,7.6,4.1,32.56410256,WEEKDAY,366178.596
28/07/2016,7,10,12.4,8,4.6,38.48484848,WEEKDAY,363383.158
28/07/2016,7,11,13.7,7,6.7,47.9245283,WEEKDAY,350511.376
28/07/2016,7,12,14.2,6.9,6.7,52.91666667,WEEKDAY,353690.014
28/07/2016,7,13,14,7,6.7,50.8,WEEKDAY,356093.682
28/07/2016,7,14,14.5,6.7,6.2,56.44444444,WEEKDAY,348638.008
28/07/2016,7,15,13.4,7.5,4.7,45.35714286,WEEKDAY,337330.91
28/07/2016,7,16,12.4,8.2,3.1,38.48484848,WEEKDAY,336572.438
28/07/2016,7,17,12.4,6.8,4.6,38.48484848,WEEKDAY,360625.82
28/07/2016,7,18,11.9,7,5.4,35.77464789,WEEKDAY,401030.04
28/07/2016,7,19,11.5,7.3,6.2,33.86666667,WEEKDAY,405960.542
28/07/2016,7,20,11.1,7.3,4.6,32.15189873,WEEKDAY,394443.98
28/07/2016,7,21,10.6,7.4,4.6,30.23809524,WEEKDAY,371678.954
28/07/2016,7,22,10,7.5,4.6,28.22222222,WEEKDAY,330979.288
28/07/2016,7,23,10.9,7.5,5.7,31.35802469,WEEKDAY,300370.97
29/07/2016,7,0,10.7,7.3,5.7,30.60240964,WEEKDAY,252127.166
29/07/2016,7,1,10.4,7,5.7,29.53488372,WEEKDAY,206842.18
29/07/2016,7,2,10,6.8,5.7,28.22222222,WEEKDAY,181360.772
29/07/2016,7,3,10,7,5.4,28.22222222,WEEKDAY,170285.044
29/07/2016,7,4,10,7.2,5.1,28.22222222,WEEKDAY,167456.952
29/07/2016,7,5,9.9,7.2,6.2,27.91208791,WEEKDAY,176749.394
29/07/2016,7,6,9.6,7.4,6.5,27.0212766,WEEKDAY,224046.568
29/07/2016,7,7,9.9,7.7,6.7,27.91208791,WEEKDAY,304440.104
29/07/2016,7,8,10.7,8.4,6.7,30.60240964,WEEKDAY,348680.456
29/07/2016,7,9,12.4,8.8,6.2,38.48484848,WEEKDAY,350364.028
29/07/2016,7,10,13.7,9.1,5.7,47.9245283,WEEKDAY,349187.676
29/07/2016,7,11,13.4,8.6,7.2,45.35714286,WEEKDAY,348796.63
29/07/2016,7,12,13.5,9.1,5.9,46.18181818,WEEKDAY,347935.724
29/07/2016,7,13,13.2,9.9,4.6,43.79310345,WEEKDAY,350324.374
29/07/2016,7,14,14.6,10.3,3.6,57.72727273,WEEKDAY,331465.464
29/07/2016,7,15,13.1,11.1,4.3,43.05084746,WEEKDAY,322226.562
29/07/2016,7,16,11.7,11.5,5.1,34.79452055,WEEKDAY,344177.656
29/07/2016,7,17,12,11.6,4.6,36.28571429,WEEKDAY,361262.718
29/07/2016,7,18,11,10.7,3.6,31.75,WEEKDAY,380458.66
29/07/2016,7,19,10,9.9,2.6,28.22222222,WEEKDAY,372797.144
29/07/2016,7,20,9.6,9.5,2.6,27.0212766,WEEKDAY,354874.684
29/07/2016,7,21,9.6,9.5,3.1,27.0212766,WEEKDAY,336686.014
29/07/2016,7,22,9.6,9.5,3.6,27.0212766,WEEKDAY,315934.75
29/07/2016,7,23,9.6,9.4,2.6,27.0212766,WEEKDAY,302010.848
30/07/2016,7,0,9.1,8.9,3.1,25.65656566,WEEKEND,257934.85
30/07/2016,7,1,8.5,8.3,3.6,24.19047619,WEEKEND,211508.862
30/07/2016,7,2,9.4,9.2,4.6,26.45833333,WEEKEND,185219.676
30/07/2016,7,3,9.5,9.3,4.8,26.73684211,WEEKEND,171701.894
30/07/2016,7,4,9.6,9.4,5.1,27.0212766,WEEKEND,165998.152
30/07/2016,7,5,8.9,8.7,4.1,25.14851485,WEEKEND,167473.984
30/07/2016,7,6,9.2,9.2,4.6,25.91836735,WEEKEND,182575.35
30/07/2016,7,7,9.7,9.6,5.1,27.31182796,WEEKEND,207448.366
30/07/2016,7,8,10.9,9.6,7.2,31.35802469,WEEKEND,252520.582
30/07/2016,7,9,11.7,9.6,8.3,34.79452055,WEEKEND,285048.278
30/07/2016,7,10,12.5,9.6,9.3,39.07692308,WEEKEND,282077.78
30/07/2016,7,11,13,9.5,8.7,42.33333333,WEEKEND,282405.252
30/07/2016,7,12,12.9,9.3,9.5,41.63934426,WEEKEND,283793.35
30/07/2016,7,13,12.4,9.1,10.3,38.48484848,WEEKEND,295750.45
30/07/2016,7,14,11.6,8.7,8.7,34.32432432,WEEKEND,292080.48
30/07/2016,7,15,11.3,8.5,9,32.98701299,WEEKEND,298191.04
30/07/2016,7,16,11.2,8.4,9.3,32.56410256,WEEKEND,311825.202
30/07/2016,7,17,11.5,8.3,9.8,33.86666667,WEEKEND,341923.982
30/07/2016,7,18,11.4,8.3,11.1,33.42105263,WEEKEND,371734.594
30/07/2016,7,19,11.6,8.4,12.3,34.32432432,WEEKEND,360172.922
30/07/2016,7,20,11.4,8.5,10.8,33.42105263,WEEKEND,341708.704
30/07/2016,7,21,11.4,8.6,10.8,33.42105263,WEEKEND,323934.33
30/07/2016,7,22,11.4,8.7,10.8,33.42105263,WEEKEND,304733.36
30/07/2016,7,23,11.6,8.5,10.8,34.32432432,WEEKEND,302730
31/07/2016,7,0,11.6,8.4,10.3,34.32432432,WEEKEND,265310.616
31/07/2016,7,1,11.5,8.4,9.8,33.86666667,WEEKEND,218200.912
31/07/2016,7,2,11.1,8.6,8.7,32.15189873,WEEKEND,189266.422
31/07/2016,7,3,10.8,9.3,7.4,30.97560976,WEEKEND,172638.572
31/07/2016,7,4,10.5,10.1,6.2,29.88235294,WEEKEND,166029.71
31/07/2016,7,5,10.7,9.5,4.6,30.60240964,WEEKEND,164573.836
31/07/2016,7,6,9.9,9.5,4.6,27.91208791,WEEKEND,173015.838
31/07/2016,7,7,9.7,9.4,4.6,27.31182796,WEEKEND,188824.878
31/07/2016,7,8,11.5,10,4.1,33.86666667,WEEKEND,226914.978
31/07/2016,7,9,12.4,8.9,4.1,38.48484848,WEEKEND,249032.21
31/07/2016,7,10,13.4,7.5,4.1,45.35714286,WEEKEND,251221.35
31/07/2016,7,11,15.1,5.8,3.1,65.12820513,WEEKEND,254096.874
31/07/2016,7,12,15.6,5.2,3.4,74.70588235,WEEKEND,244454.728
